_id|isPb|wpm|acc|rawWpm|consistency|charStats|mode|mode2|quoteLength|restartCount|testDuration|afkDuration|incompleteTestSeconds|punctuation|numbers|language|funbox|difficulty|lazyMode|blindMode|bailedOut|tags|timestamp
6114c421f039809de1f1da84||99.9|100|99.9|79.6|125,0|time|15|-1|9|15.015270000032615|0|34.03|false|false|english|none|master|false|false|false||1607873422945
6114c421f039809de1f1da85||110.37|100|110.37|77.83|138,0|time|15|-1|43|15.003604999976233|0|131.25|false|false|english|none|master|false|false|false||1607873129703
6114c421f039809de1f1da86||114.32|100|114.32|80.9|143,0|time|15|-1|17|15.010920000029728|0|37.790000000000006|false|false|english|none|master|false|false|false||1607872607200
6114c421f039809de1f1da87||105.57|100|105.57|76.82|132,0|time|15|-1|12|15.003675000043586|0|39.47|false|false|english|none|master|false|false|false||1607872366811
6114c421f039809de1f1da88||105.56|100|105.56|83.3|132,0|time|15|-1|7|15.005500000028405|0|37.69|false|false|english|none|master|false|false|false||1607872163976
6114c421f039809de1f1da89||91.19|100|91.19|61.64|114,0|time|15|-1|0|15.001629999984289|0|6.789999999999999|false|true|english|none|master|false|false|false||1607696591768
6114c421f039809de1f1da8a|true|98.39|100|98.39|78.55|123,0|time|15|-1|4|15.001705000002403|0|73.23|true|false|english|none|master|false|false|false||1607696548825
6114c421f039809de1f1da8b|true|101.52|100|101.52|77.65|254,0|time|30|-1|43|30.022319999989122|0|176.6|false|false|english|none|master|false|false|false||1607695860243
6114c421f039809de1f1da8c||88.73|100|88.73|67.72|111,0|time|15|-1|2|15.011755000014091|0|34.25|false|false|english|none|master|false|false|false||1607695359650
6114c421f039809de1f1da8d||104.77|100|104.77|79.32|131,0|time|15|-1|70|15.004450000007637|0|238.23999999999995|false|false|english|none|master|false|false|false||1607695232947
6114c421f039809de1f1da8e||105.6|100|105.6|74.02|132,0|time|15|-1|16|15.000340000014752|0|63.88999999999999|false|false|english|none|master|false|false|false||1607619115440
6114c421f039809de1f1da8f||106.3|100|106.3|84.66|133,0|time|15|-1|41|15.014540000120178|0|137.37000000000003|false|false|english|none|master|false|false|false||1607416435667
6114c421f039809de1f1da90||96.77|97.58|96.77|75.62|121,0|time|15|-1|9|15.005069999955595|0|42.629999999999995|false|false|english|none|expert|false|false|false||1607416166224
6114c421f039809de1f1da91||98.4|96.88|98.4|65.54|123,0|time|15|-1|0|15.000299999956042|1|0|false|false|english|none|expert|false|false|false||1607416097501
6114c421f039809de1f1da92||100.79|95.45|100.79|73.69|126,0|time|15|-1|5|15.00109999999404|0|116.10000000000002|false|false|english|none|expert|false|false|false||1607416079838
6114c421f039809de1f1da93||99.18|96.12|99.18|70.96|124,0|time|15|-1|0|15.003105000127107|0|0|false|false|english|none|expert|false|false|false||1607415554394
6114c421f039809de1f1da94||95.19|92.97|95.19|62.5|119,0|time|15|-1|2|15.002274999860674|0|12.870000000000001|false|false|english|none|expert|false|false|false||1607415537795
6114c421f039809de1f1da95||95.99|96|95.99|70.39|120,0|time|15|-1|4|15.002085000043735|0|22.96|false|false|english|none|expert|false|false|false||1607415412853
6114c421f039809de1f1da96|true|114.38|99.31|114.38|80.31|143,0|time|15|-1|9|15.002864999929443|0|40.480000000000004|false|false|english|none|expert|false|false|false||1607415272524
6114c421f039809de1f1da97|true|107.99|100|107.99|82.79|135,0|time|15|-1|0|15.001055000117049|0|34.65|false|false|english|none|expert|false|false|false||1607415166195
6114c421f039809de1f1da98||105.6|100|105.6|77.2|132,0|time|15|-1|2|15.000455000204965|0|0.11000000000000001|false|false|english|none|master|false|false|false||1607415035438
6114c421f039809de1f1da99||95.18|100|95.18|80.22|119,0|time|15|-1|2|15.002839999971911|0|7.8|false|false|english|none|master|false|false|false||1607414969775
6114c421f039809de1f1da9a||106.38|100|106.38|78.65|133,0|time|15|-1|4|15.003505000146106|0|13.049999999999999|false|false|english|none|master|false|false|false||1607414940822
6114c421f039809de1f1da9b||98.39|100|98.39|65.46|123,0|time|15|-1|6|15.00154500012286|0|74.10999999999999|false|false|english|none|master|false|false|false||1607351161895
6114c421f039809de1f1da9c||103.18|100|103.18|84.23|129,0|time|15|-1|24|15.002749999985099|0|122.67999999999999|false|false|english|none|master|false|false|false||1607350683010
6114c421f039809de1f1da9d||86.4|100|86.4|83.03|108,0|time|15|-1|2|15.00065500009805|0|3.9299999999999997|false|false|english|none|master|false|false|false||1607287792820
6114c421f039809de1f1da9e||107.96|100|107.96|78.15|135,0|time|15|-1|40|15.00488999998197|0|129.69|false|false|english|none|master|false|false|false||1607287646151
6114c421f039809de1f1da9f||95.98|100|95.98|72.62|120,0|time|15|-1|2|15.003169999923557|0|1.77|false|false|english|none|master|false|false|false||1607287332045
6114c421f039809de1f1daa0||104|100|104|79.07|130,0|time|15|-1|8|15.000185000011697|0|18.21|false|false|english|none|master|false|false|false||1607286224049
6114c421f039809de1f1daa1||105.59|100|105.59|82.3|132,0|time|15|-1|62|15.001195000018924|0|171.13000000000008|false|false|english|none|master|false|false|false||1607286174596
6114c421f039809de1f1daa2||108|100|108|79.31|135,0|time|15|-1|15|15.00027499999851|0|46.89999999999999|false|false|english|none|master|false|false|false||1607285902594
6114c421f039809de1f1daa3||87.99|100|87.99|69.85|110,0|time|15|-1|10|15.002490000100806|0|25.620000000000005|false|false|english|none|master|false|false|false||1607005462019
6114c421f039809de1f1daa4||100.79|100|100.79|86.39|126,0|time|15|-1|9|15.001930000027642|0|59.21999999999999|false|false|english|none|master|false|false|false||1607005260469
6114c421f039809de1f1daa5||53.6|100|53.6|18.51|67,0|time|15|-1|23|15.00039000005927|0|67.85|true|false|english|none|master|false|false|false||1606922265008
6114c421f039809de1f1daa6|true|86.38|100|86.38|67.45|108,0|time|15|-1|54|15.00299500010442|0|213.99|true|false|english|none|master|false|false|false||1606922137677
6114c421f039809de1f1daa7||104.79|100|104.79|85.24|131,0|time|15|-1|22|15.001585000078194|0|93.84|false|false|english|none|master|false|false|false||1606921743026
6114c421f039809de1f1daa8||103.97|100|103.97|83.86|130,0|time|15|-1|0|15.00394999992568|0|0|false|false|english|none|master|false|false|false||1606921331289
6114c421f039809de1f1daa9||99.19|100|99.19|75.62|124,0|time|15|-1|15|15.000820000073873|0|66.91000000000001|false|false|english|none|master|false|false|false||1606921312153
6114c421f039809de1f1daaa||101.59|100|101.59|86.45|127,0|time|15|-1|30|15.00164000003133|0|114.98|false|false|english|none|master|false|false|false||1606907700396
6114c421f039809de1f1daab||111.99|100|111.99|77.98|140,0|time|15|-1|3|15.000945000094362|0|15.059999999999999|false|false|english|none|master|false|false|false||1606907527208
6114c421f039809de1f1daac||91.99|100|91.99|83.05|115,0|time|15|-1|1|15.001954999985173|0|7.22|false|false|english|none|master|false|false|false||1606907491823
